institute_name,university,semester,subject,course_id,batch,section,num_sections,students,scheduled_mcq_practices,mcq_attendance,mcq_attendance_pct,total_mcq_questions,mcq_attempts,mcq_expected_attempts,mcq_attempt_pct,mcq_correct,mcq_accuracy_pct,scheduled_coding_practices,coding_attendance,coding_attendance_pct,total_coding_problems,coding_attempts,coding_expected_attempts,coding_attempt_pct,coding_completions,coding_completion_pct
A Dy Patil University,A Dy Patil University,Semester 2,Introduction to Databases,25c1a72c216e47e19bc6b2f16c66e0ca,ADYPU Batch-1,S-002,4,84,37,84,100,872,57521,73248,78.53,52298,90.92,31,84,100,346,24102,29064,82.93,23900,99.16
A Dy Patil University,A Dy Patil University,Semester 2,Introduction to Databases,25c1a72c216e47e19bc6b2f16c66e0ca,ADYPU Batch-1,S-003,4,85,42,83,97.65,1002,57927,85170,68.01,52677,90.94,33,84,98.82,371,23088,31535,73.21,22601,97.89
A Dy Patil University,A Dy Patil University,Semester 2,Introduction to Databases,25c1a72c216e47e19bc6b2f16c66e0ca,ADYPU Batch-1,S-004,4,83,44,78,93.98,932,49222,77356,63.63,44528,90.46,38,78,93.98,420,22051,34860,63.26,21608,97.99
A Dy Patil University,A Dy Patil University,Semester 2,Introduction to React JS,40ab5ebd3def4fafadca3d39d921df1c,ADYPU Batch-1,S-001,4,83,7,0,0,154,0,12782,0,0,0,20,72,86.75,83,3167,6889,45.97,2684,84.75
A Dy Patil University,A Dy Patil University,Semester 2,Introduction to React JS,40ab5ebd3def4fafadca3d39d921df1c,ADYPU Batch-1,S-002,4,84,5,0,0,114,0,9576,0,0,0,18,83,98.81,66,3328,5544,60.03,2869,86.21
A Dy Patil University,A Dy Patil University,Semester 2,Introduction to React JS,40ab5ebd3def4fafadca3d39d921df1c,ADYPU Batch-1,S-003,4,85,5,0,0,114,0,9690,0,0,0,20,81,95.29,70,3886,5950,65.31,3359,86.44
A Dy Patil University,A Dy Patil University,Semester 2,Introduction to React JS,40ab5ebd3def4fafadca3d39d921df1c,ADYPU Batch-1,S-004,4,83,5,0,0,114,0,9462,0,0,0,21,74,89.16,70,2437,5810,41.94,2016,82.72
A Dy Patil University,A Dy Patil University,Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,ADYPU Batch-1,S-001,4,83,13,79,95.18,500,34125,41500,82.23,31029,90.93,11,80,96.39,120,8769,9960,88.04,8615,98.24
A Dy Patil University,A Dy Patil University,Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,ADYPU Batch-1,S-002,4,84,16,84,100,520,36647,43680,83.9,33140,90.43,14,84,100,139,10051,11676,86.08,9938,98.88
A Dy Patil University,A Dy Patil University,Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,ADYPU Batch-1,S-003,4,85,13,83,97.65,400,30580,34000,89.94,27788,90.87,10,83,97.65,105,8167,8925,91.51,8116,99.38
A Dy Patil University,A Dy Patil University,Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,ADYPU Batch-1,S-004,4,83,12,81,97.59,420,28470,34860,81.67,25724,90.35,11,81,97.59,125,8532,10375,82.24,8399,98.44
A Dy Patil University,A Dy Patil University,Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,ADYPU Batch-1,S-001,4,83,6,59,71.08,110,3063,9130,33.55,2695,87.99,0,0,0,0,0,0,0,0,0
A Dy Patil University,A Dy Patil University,Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,ADYPU Batch-1,S-002,4,84,6,60,71.43,110,3895,9240,42.15,3379,86.75,0,0,0,0,0,0,0,0,0
A Dy Patil University,A Dy Patil University,Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,ADYPU Batch-1,S-003,4,85,10,71,83.53,190,4716,16150,29.2,4131,87.6,0,0,0,0,0,0,0,0,0
A Dy Patil University,A Dy Patil University,Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,ADYPU Batch-1,S-004,4,83,8,52,62.65,150,3404,12450,27.34,2946,86.55,0,0,0,0,0,0,0,0,0
A Dy Patil University,A Dy Patil University,Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,ADYPU Batch-1,S-001,4,83,43,77,92.77,408,20086,33864,59.31,17969,89.46,39,82,98.8,86,5237,7138,73.37,5099,97.36
A Dy Patil University,A Dy Patil University,Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,ADYPU Batch-1,S-002,4,84,43,84,100,403,21818,33852,64.45,19794,90.72,36,84,100,86,5582,7224,77.27,5447,97.58
A Dy Patil University,A Dy Patil University,Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,ADYPU Batch-1,S-003,4,85,38,82,96.47,367,18571,31195,59.53,16748,90.18,35,83,97.65,98,5161,8330,61.96,5024,97.35
A Dy Patil University,A Dy Patil University,Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,ADYPU Batch-1,S-004,4,83,34,77,92.77,320,15581,26560,58.66,14050,90.17,35,81,97.59,83,4571,6889,66.35,4469,97.77
A Dy Patil University,A Dy Patil University,Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,ADYPU Batch-1,S-001,4,83,2,68,81.93,80,5034,6640,75.81,4313,85.68,0,0,0,0,0,0,0,0,0
A Dy Patil University,A Dy Patil University,Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,ADYPU Batch-1,S-002,4,84,4,68,80.95,160,7911,13440,58.86,6809,86.07,0,0,0,0,0,0,0,0,0
